Unixtime, RawVoltage, boardtemp, Lat, Long, Alt, Speed, Course, Satelites, SecondsToFix, hAccuracy, vAccuracy, DateTime, CalcVoltage, CalcLat, CalcLong,
1604469968, 98, 20, 513867736, -4080806, 0, 8, 13, 8, 0, 22120, 38906, 2020-11-04 06:06:08, 3.576470588235294, 51.3867736, -0.4080806, 
1604470028, 98, 19, 513867959, -4081288, -18, 0, 13, 7, 0, 16323, 33166, 2020-11-04 06:07:08, 3.576470588235294, 51.3867959, -0.4081288, 
1604470088, 98, 19, 513868158, -4080899, 2, 0, 4, 7, 0, 13364, 31910, 2020-11-04 06:08:08, 3.576470588235294, 51.3868158, -0.4080899, 
1604470148, 98, 20, 513868024, -4081068, -5, 3, 14, 8, 1, 15248, 32902, 2020-11-04 06:09:08, 3.576470588235294, 51.3868024, -0.4081068, 
1604470208, 98, 19, 513867950, -4080773, -12, 0, 2, 7, 1, 11956, 31361, 2020-11-04 06:10:08, 3.576470588235294, 51.386795, -0.4080773, 
1604470268, 98, 19, 513867717, -4080959, -8, 0, 15, 8, 0, 12820, 27052, 2020-11-04 06:11:08, 3.576470588235294, 51.3867717, -0.4080959, 
1604470328, 98, 19, 513868261, -4081039, 0, 0, 7, 7, 0, 12921, 27586, 2020-11-04 06:12:08, 3.576470588235294, 51.3868261, -0.4081039, 
1604470388, 98, 19, 513868443, -4081178, -2, 0, 0, 7, 0, 12424, 30173, 2020-11-04 06:13:08, 3.576470588235294, 51.3868443, -0.4081178, 
1604470448, 98, 19, 513868105, -4081184, 5, 0, 25, 7, 1, 11222, 30097, 2020-11-04 06:14:08, 3.576470588235294, 51.3868105, -0.4081184, 
1604470508, 98, 19, 513868064, -4081866, -11, 0, 20, 7, 0, 13966, 35372, 2020-11-04 06:15:08, 3.576470588235294, 51.3868064, -0.4081866, 
1604470568, 98, 19, 513867948, -4080646, -4, 8, 205, 8, 0, 15695, 40774, 2020-11-04 06:16:08, 3.576470588235294, 51.3867948, -0.4080646, 
1604470628, 98, 19, 513868120, -4081060, -15, 5, 14, 8, 1, 16836, 38626, 2020-11-04 06:17:08, 3.576470588235294, 51.386812, -0.408106, 
1604470688, 98, 19, 513868409, -4080858, -9, 0, 12, 7, 1, 12496, 38936, 2020-11-04 06:18:08, 3.576470588235294, 51.3868409, -0.4080858, 
1604470748, 98, 19, 513867933, -4080867, -20, 0, 0, 8, 0, 13229, 30263, 2020-11-04 06:19:08, 3.576470588235294, 51.3867933, -0.4080867, 
1604470808, 98, 19, 513868731, -4080783, -7, 4, 11, 8, 1, 22659, 50958, 2020-11-04 06:20:08, 3.576470588235294, 51.3868731, -0.4080783, 
1604470868, 98, 19, 513868154, -4080721, -19, 0, 2, 8, 1, 16897, 39840, 2020-11-04 06:21:08, 3.576470588235294, 51.3868154, -0.4080721, 
1604470988, 98, 19, 513868379, -4080707, 3, 0, 4, 7, 0, 9028, 25248, 2020-11-04 06:23:08, 3.576470588235294, 51.3868379, -0.4080707, 
1604471048, 98, 19, 513868375, -4080634, -4, 0, 1, 7, 1, 7811, 24013, 2020-11-04 06:24:08, 3.576470588235294, 51.3868375, -0.4080634, 
1604471108, 98, 20, 513868110, -4080841, 3, 0, 0, 8, 1, 9989, 25610, 2020-11-04 06:25:08, 3.576470588235294, 51.386811, -0.4080841, 
1604471168, 98, 19, 513868093, -4081819, 0, 0, 57, 7, 1, 10298, 23764, 2020-11-04 06:26:08, 3.576470588235294, 51.3868093, -0.4081819, 
1604471228, 98, 19, 513868229, -4081623, 11, 0, 48, 6, 1, 10981, 24704, 2020-11-04 06:27:08, 3.576470588235294, 51.3868229, -0.4081623, 
1604471288, 97, 20, 513868045, -4080675, 9, 0, 18, 6, 1, 12317, 26745, 2020-11-04 06:28:08, 3.5705882352941174, 51.3868045, -0.4080675, 
1604471348, 97, 20, 513868575, -4080660, 7, 0, 45, 8, 0, 10684, 21673, 2020-11-04 06:29:08, 3.5705882352941174, 51.3868575, -0.408066, 
1604471408, 98, 19, 513868137, -4080361, 11, 0, 0, 7, 0, 13281, 24479, 2020-11-04 06:30:08, 3.576470588235294, 51.3868137, -0.4080361, 
1604471468, 97, 19, 513868285, -4080221, 9, 2, 206, 8, 0, 14755, 26638, 2020-11-04 06:31:08, 3.5705882352941174, 51.3868285, -0.4080221, 
1604471528, 98, 19, 513868206, -4079883, 7, 2, 205, 7, 0, 17413, 29696, 2020-11-04 06:32:08, 3.576470588235294, 51.3868206, -0.4079883, 
1604471588, 98, 19, 513868533, -4081599, -5, 8, 198, 8, 0, 19919, 31483, 2020-11-04 06:33:08, 3.576470588235294, 51.3868533, -0.4081599, 
1604471648, 97, 19, 513868714, -4080939, -11, 11, 207, 8, 0, 17334, 29659, 2020-11-04 06:34:08, 3.5705882352941174, 51.3868714, -0.4080939, 
1604471708, 97, 20, 513868134, -4081563, -12, 6, 207, 8, 0, 25359, 39634, 2020-11-04 06:35:08, 3.5705882352941174, 51.3868134, -0.4081563, 
1604471768, 97, 19, 513868651, -4080220, 17, 0, 0, 7, 0, 16065, 29687, 2020-11-04 06:36:08, 3.5705882352941174, 51.3868651, -0.408022, 
1604471828, 97, 19, 513868532, -4080976, 2, 7, 0, 5, 1, 19712, 39716, 2020-11-04 06:37:08, 3.5705882352941174, 51.3868532, -0.4080976, 
1604471888, 98, 19, 513868391, -4081577, 0, 0, 15, 8, 0, 14517, 23875, 2020-11-04 06:38:08, 3.576470588235294, 51.3868391, -0.4081577, 
1604471948, 97, 19, 513868436, -4081224, 0, 0, 14, 8, 0, 14811, 22652, 2020-11-04 06:39:08, 3.5705882352941174, 51.3868436, -0.4081224, 
1604472008, 97, 19, 513867877, -4079959, 9, 0, 47, 8, 0, 18637, 28834, 2020-11-04 06:40:08, 3.5705882352941174, 51.3867877, -0.4079959, 
1604472068, 97, 19, 513868314, -4080945, -4, 8, 37, 8, 0, 21364, 31884, 2020-11-04 06:41:08, 3.5705882352941174, 51.3868314, -0.4080945, 
1604472128, 98, 20, 513868384, -4081019, 0, 8, 206, 7, 0, 17538, 27577, 2020-11-04 06:42:08, 3.576470588235294, 51.3868384, -0.4081019, 
1604472188, 98, 19, 513867921, -4081299, 0, 0, 0, 7, 0, 16128, 25332, 2020-11-04 06:43:08, 3.576470588235294, 51.3867921, -0.4081299, 
1604472308, 98, 19, 513868804, -4081240, 1, 13, 12, 5, 1, 23613, 36711, 2020-11-04 06:45:08, 3.576470588235294, 51.3868804, -0.408124, 
1604472368, 97, 20, 513868644, -4080789, 7, 7, 4, 7, 0, 17031, 36901, 2020-11-04 06:46:08, 3.5705882352941174, 51.3868644, -0.4080789, 
1604472428, 97, 19, 513868460, -4080835, -1, 8, 6, 6, 0, 21569, 35431, 2020-11-04 06:47:08, 3.5705882352941174, 51.386846, -0.4080835, 
1604472488, 97, 19, 513869133, -4080733, 22, 8, 12, 6, 1, 39342, 60749, 2020-11-04 06:48:08, 3.5705882352941174, 51.3869133, -0.4080733, 
1604472548, 97, 19, 513869345, -4081268, 15, 18, 4, 7, 0, 28130, 36553, 2020-11-04 06:49:08, 3.5705882352941174, 51.3869345, -0.4081268, 
1604472608, 97, 19, 513868813, -4081056, 9, 8, 16, 6, 0, 25954, 32505, 2020-11-04 06:50:08, 3.5705882352941174, 51.3868813, -0.4081056, 
1604472668, 97, 19, 513868820, -4081398, 10, 3, 16, 7, 0, 27369, 32955, 2020-11-04 06:51:08, 3.5705882352941174, 51.386882, -0.4081398, 
1604472728, 97, 19, 513868436, -4081345, 5, 2, 237, 8, 0, 21409, 27204, 2020-11-04 06:52:08, 3.5705882352941174, 51.3868436, -0.4081345, 
1604472788, 97, 19, 513868982, -4080907, 8, 9, 14, 8, 0, 18215, 21821, 2020-11-04 06:53:08, 3.5705882352941174, 51.3868982, -0.4080907, 
1604472848, 97, 19, 513868428, -4081672, 0, 7, 13, 8, 0, 22081, 26197, 2020-11-04 06:54:08, 3.5705882352941174, 51.3868428, -0.4081672, 
1604472908, 97, 19, 513868447, -4081938, 1, 9, 13, 7, 1, 21450, 26026, 2020-11-04 06:55:08, 3.5705882352941174, 51.3868447, -0.4081938, 
1604472968, 97, 19, 513870076, -4080742, 20, 11, 15, 8, 0, 25993, 23887, 2020-11-04 06:56:08, 3.5705882352941174, 51.3870076, -0.4080742, 
1604473028, 97, 19, 513867950, -4081092, 4, 5, 0, 6, 1, 31915, 28080, 2020-11-04 06:57:08, 3.5705882352941174, 51.386795, -0.4081092, 
1604473088, 97, 19, 513868312, -4080811, 13, 5, 0, 6, 1, 35029, 31555, 2020-11-04 06:58:08, 3.5705882352941174, 51.3868312, -0.4080811, 
1604473148, 97, 19, 513868088, -4080781, 3, 5, 0, 6, 1, 23964, 23070, 2020-11-04 06:59:08, 3.5705882352941174, 51.3868088, -0.4080781, 
1604473208, 97, 19, 513868566, -4080472, 6, 8, 1, 6, 1, 25653, 25303, 2020-11-04 07:00:08, 3.5705882352941174, 51.3868566, -0.4080472, 
1604473268, 97, 19, 513869586, -4080684, 17, 8, 0, 8, 1, 17428, 23276, 2020-11-04 07:01:08, 3.5705882352941174, 51.3869586, -0.4080684, 
1604473328, 97, 19, 513869558, -4080549, 0, 3, 10, 8, 1, 21925, 28283, 2020-11-04 07:02:08, 3.5705882352941174, 51.3869558, -0.4080549, 
1604473399, 97, 19, 513867753, -4080395, -2, 0, 211, 6, 12, 49987, 38259, 2020-11-04 07:03:19, 3.5705882352941174, 51.3867753, -0.4080395, 
1604473448, 97, 19, 513870238, -4080539, 28, 6, 16, 6, 1, 30215, 32071, 2020-11-04 07:04:08, 3.5705882352941174, 51.3870238, -0.4080539, 
1604473515, 97, 19, 513868567, -4080482, 3, 0, 7, 6, 8, 44355, 36542, 2020-11-04 07:05:15, 3.5705882352941174, 51.3868567, -0.4080482, 
1604473568, 97, 20, 513869872, -4080698, 19, 7, 11, 6, 1, 42666, 51476, 2020-11-04 07:06:08, 3.5705882352941174, 51.3869872, -0.4080698, 
1604473628, 97, 19, 513869514, -4080181, 5, 5, 15, 6, 1, 30909, 38052, 2020-11-04 07:07:08, 3.5705882352941174, 51.3869514, -0.4080181, 
1604473688, 97, 19, 513870657, -4079550, 32, 10, 47, 6, 1, 32667, 32398, 2020-11-04 07:08:08, 3.5705882352941174, 51.3870657, -0.407955, 
1604473751, 97, 19, 513869046, -4080092, 25, 3, 12, 4, 4, 51023, 58370, 2020-11-04 07:09:11, 3.5705882352941174, 51.3869046, -0.4080092, 
1604473814, 97, 19, 513869228, -4079822, 27, 4, 13, 6, 7, 48190, 36679, 2020-11-04 07:10:14, 3.5705882352941174, 51.3869228, -0.4079822, 
1604473870, 97, 19, 513866978, -4080235, -13, 4, 13, 6, 3, 70316, 63638, 2020-11-04 07:11:10, 3.5705882352941174, 51.3866978, -0.4080235, 
1604473931, 97, 19, 513869679, -4080459, 16, 9, 12, 6, 4, 51650, 58707, 2020-11-04 07:12:11, 3.5705882352941174, 51.3869679, -0.4080459, 
1604473988, 96, 19, 513870044, -4080436, -2, 1, 0, 6, 1, 32242, 54508, 2020-11-04 07:13:08, 3.564705882352941, 51.3870044, -0.4080436, 
1604474054, 97, 19, 513868864, -4080161, -18, 6, 0, 4, 7, 36184, 89501, 2020-11-04 07:14:14, 3.5705882352941174, 51.3868864, -0.4080161, 
1604474118, 97, 20, 513875042, -4081696, 25, 18, 12, 5, 11, 84041, 49863, 2020-11-04 07:15:18, 3.5705882352941174, 51.3875042, -0.4081696, 
1604474172, 97, 19, 513870719, -4080821, 4, 9, 15, 5, 5, 71500, 67236, 2020-11-04 07:16:12, 3.5705882352941174, 51.3870719, -0.4080821, 
1604474228, 97, 19, 513871096, -4080396, -16, 7, 0, 4, 1, 41125, 58060, 2020-11-04 07:17:08, 3.5705882352941174, 51.3871096, -0.4080396, 
1604474300, 97, 19, 513869180, -4080378, -29, 11, 11, 4, 13, 59391, 68531, 2020-11-04 07:18:20, 3.5705882352941174, 51.386918, -0.4080378, 
1604474348, 97, 19, 513870433, -4080139, -16, 7, 12, 5, 1, 36753, 50545, 2020-11-04 07:19:08, 3.5705882352941174, 51.3870433, -0.4080139, 
1604474438, 97, 20, 513868492, -4079950, 4, 0, 11, 7, 31, 22965, 61923, 2020-11-04 07:20:38, 3.5705882352941174, 51.3868492, -0.407995, 
1604474468, 96, 20, 513867995, -4080279, -7, 3, 1, 10, 1, 19932, 35771, 2020-11-04 07:21:08, 3.564705882352941, 51.3867995, -0.4080279, 
1604474528, 97, 19, 513867687, -4080192, -3, 3, 25, 8, 1, 19869, 35233, 2020-11-04 07:22:08, 3.5705882352941174, 51.3867687, -0.4080192, 
1604474588, 97, 19, 513868139, -4080396, -20, 0, 13, 8, 1, 18700, 40476, 2020-11-04 07:23:08, 3.5705882352941174, 51.3868139, -0.4080396, 
1604474648, 97, 19, 513868105, -4079644, 4, 8, 245, 8, 1, 29181, 58051, 2020-11-04 07:24:08, 3.5705882352941174, 51.3868105, -0.4079644, 
1604474708, 96, 19, 513869088, -4080637, 26, 7, 44, 7, 1, 24105, 49541, 2020-11-04 07:25:08, 3.564705882352941, 51.3869088, -0.4080637, 
1604474768, 96, 19, 513869763, -4080254, 44, 10, 43, 7, 1, 26308, 46791, 2020-11-04 07:26:08, 3.564705882352941, 51.3869763, -0.4080254, 
1604474828, 96, 19, 513869254, -4081086, 6, 3, 0, 9, 1, 26712, 47623, 2020-11-04 07:27:08, 3.564705882352941, 51.3869254, -0.4081086, 
1604474888, 96, 19, 513867770, -4079223, 13, 1, 237, 8, 1, 25281, 51911, 2020-11-04 07:28:08, 3.564705882352941, 51.386777, -0.4079223, 
1604474948, 96, 20, 513867810, -4080021, 10, 1, 12, 8, 1, 18641, 28665, 2020-11-04 07:29:08, 3.564705882352941, 51.386781, -0.4080021, 
1604475008, 97, 19, 513868196, -4080140, 3, 0, 253, 9, 1, 15588, 26824, 2020-11-04 07:30:08, 3.5705882352941174, 51.3868196, -0.408014, 
1604475068, 97, 19, 513868777, -4080592, 16, 0, 10, 10, 0, 15659, 30088, 2020-11-04 07:31:08, 3.5705882352941174, 51.3868777, -0.4080592, 
1604475128, 97, 19, 513868939, -4080549, 22, 0, 7, 10, 1, 16676, 27704, 2020-11-04 07:32:08, 3.5705882352941174, 51.3868939, -0.4080549, 
1604475187, 96, 19, 513868232, -4081391, 20, 1, 232, 10, 0, 25323, 33448, 2020-11-04 07:33:07, 3.564705882352941, 51.3868232, -0.4081391, 
1604475247, 97, 19, 513868764, -4080328, 8, 0, 242, 9, 0, 18114, 29317, 2020-11-04 07:34:07, 3.5705882352941174, 51.3868764, -0.4080328, 
1604475308, 96, 19, 513868575, -4080519, 5, 1, 16, 9, 1, 16495, 27906, 2020-11-04 07:35:08, 3.564705882352941, 51.3868575, -0.4080519, 
1604475367, 96, 19, 513869021, -4081022, 16, 1, 1, 6, 0, 21332, 31182, 2020-11-04 07:36:07, 3.564705882352941, 51.3869021, -0.4081022, 
1604475428, 96, 19, 513868904, -4080582, 12, 1, 14, 8, 1, 14573, 23688, 2020-11-04 07:37:08, 3.564705882352941, 51.3868904, -0.4080582, 
1604475488, 96, 19, 513868825, -4080953, 17, 21, 2, 8, 1, 24183, 28571, 2020-11-04 07:38:08, 3.564705882352941, 51.3868825, -0.4080953, 
1604475548, 96, 19, 513869402, -4081154, 17, 8, 1, 10, 1, 13290, 25005, 2020-11-04 07:39:08, 3.564705882352941, 51.3869402, -0.4081154, 
1604475608, 96, 19, 513868999, -4080835, 20, 3, 13, 9, 1, 14603, 25646, 2020-11-04 07:40:08, 3.564705882352941, 51.3868999, -0.4080835, 
1604475667, 96, 19, 513868991, -4080446, 8, 1, 248, 7, 0, 14334, 36491, 2020-11-04 07:41:07, 3.564705882352941, 51.3868991, -0.4080446, 
1604475728, 96, 20, 513868925, -4081304, 6, 2, 8, 10, 0, 14623, 30467, 2020-11-04 07:42:08, 3.564705882352941, 51.3868925, -0.4081304, 
1604475788, 96, 19, 513869210, -4081018, 0, 2, 6, 9, 0, 15532, 27100, 2020-11-04 07:43:08, 3.564705882352941, 51.386921, -0.4081018, 
1604475848, 96, 19, 513868294, -4081157, 3, 3, 9, 9, 1, 15566, 24634, 2020-11-04 07:44:08, 3.564705882352941, 51.3868294, -0.4081157, 
1604475908, 96, 19, 513868936, -4081464, 35, 2, 1, 10, 0, 16134, 29120, 2020-11-04 07:45:08, 3.564705882352941, 51.3868936, -0.4081464, 
1604475967, 96, 19, 513867767, -4081037, 5, 1, 12, 8, 0, 15848, 31651, 2020-11-04 07:46:07, 3.564705882352941, 51.3867767, -0.4081037, 
1604476028, 96, 19, 513869130, -4080992, 18, 0, 238, 9, 0, 11238, 23951, 2020-11-04 07:47:08, 3.564705882352941, 51.386913, -0.4080992, 
1604476088, 96, 19, 513867869, -4080669, -11, 1, 6, 8, 0, 11394, 27348, 2020-11-04 07:48:08, 3.564705882352941, 51.3867869, -0.4080669, 
1604476148, 96, 19, 513868451, -4081030, 3, 1, 3, 9, 1, 12975, 21752, 2020-11-04 07:49:08, 3.564705882352941, 51.3868451, -0.408103, 
1604476208, 96, 19, 513868588, -4081056, 5, 1, 4, 9, 0, 12609, 20315, 2020-11-04 07:50:08, 3.564705882352941, 51.3868588, -0.4081056, 
1604476268, 96, 20, 513868894, -4081174, -9, 2, 7, 9, 0, 12243, 23453, 2020-11-04 07:51:08, 3.564705882352941, 51.3868894, -0.4081174, 
1604476328, 96, 19, 513869607, -4081164, 31, 3, 7, 9, 0, 13693, 26518, 2020-11-04 07:52:08, 3.564705882352941, 51.3869607, -0.4081164, 
1604476388, 96, 20, 513869211, -4081140, 12, 0, 15, 9, 0, 12837, 23633, 2020-11-04 07:53:08, 3.564705882352941, 51.3869211, -0.408114, 
1604476448, 96, 19, 513869349, -4081354, 16, 0, 239, 8, 0, 16020, 26603, 2020-11-04 07:54:08, 3.564705882352941, 51.3869349, -0.4081354, 
1604476508, 96, 19, 513868707, -4080905, 0, 1, 5, 8, 0, 13954, 26759, 2020-11-04 07:55:08, 3.564705882352941, 51.3868707, -0.4080905, 
1604476568, 96, 20, 513869355, -4081575, 24, 3, 10, 6, 0, 22065, 34867, 2020-11-04 07:56:08, 3.564705882352941, 51.3869355, -0.4081575, 
1604476628, 96, 19, 513869525, -4081174, 20, 8, 1, 8, 0, 22672, 38499, 2020-11-04 07:57:08, 3.564705882352941, 51.3869525, -0.4081174, 
1604476688, 96, 20, 513869508, -4081701, 15, 2, 30, 8, 0, 20828, 38490, 2020-11-04 07:58:08, 3.564705882352941, 51.3869508, -0.4081701, 
1604476748, 96, 20, 513868199, -4081222, 4, 1, 7, 7, 0, 19721, 47506, 2020-11-04 07:59:08, 3.564705882352941, 51.3868199, -0.4081222, 
1604476808, 96, 19, 513868888, -4080645, 22, 5, 14, 5, 0, 25326, 42176, 2020-11-04 08:00:08, 3.564705882352941, 51.3868888, -0.4080645, 
1604476867, 96, 20, 513869037, -4080622, 20, 8, 4, 4, 0, 31370, 59508, 2020-11-04 08:01:07, 3.564705882352941, 51.3869037, -0.4080622, 
1604476928, 96, 20, 513873144, -4079852, 115, 1, 1, 5, 1, 52511, 76193, 2020-11-04 08:02:08, 3.564705882352941, 51.3873144, -0.4079852, 
1604476989, 96, 19, 513868493, -4080216, 18, 11, 13, 5, 2, 41987, 66070, 2020-11-04 08:03:09, 3.564705882352941, 51.3868493, -0.4080216, 
1604477048, 96, 19, 513869238, -4081446, -34, 13, 6, 5, 0, 27633, 40066, 2020-11-04 08:04:08, 3.564705882352941, 51.3869238, -0.4081446, 
1604477108, 96, 19, 513867717, -4079772, -5, 6, 242, 4, 0, 36751, 41037, 2020-11-04 08:05:08, 3.564705882352941, 51.3867717, -0.4079772, 
1604477168, 96, 19, 513866977, -4078943, -26, 2, 1, 4, 0, 38840, 41623, 2020-11-04 08:06:08, 3.564705882352941, 51.3866977, -0.4078943, 
1604477228, 96, 20, 513867842, -4080022, 1, 1, 0, 5, 0, 32310, 29952, 2020-11-04 08:07:08, 3.564705882352941, 51.3867842, -0.4080022, 
1604477287, 96, 20, 513866185, -4079033, 29, 0, 251, 5, 0, 49568, 42744, 2020-11-04 08:08:07, 3.564705882352941, 51.3866185, -0.4079033, 
1604477351, 96, 20, 513869111, -4081417, -66, 30, 255, 5, 4, 60782, 56592, 2020-11-04 08:09:11, 3.564705882352941, 51.3869111, -0.4081417, 
1604477408, 96, 19, 513866495, -4079443, -15, 0, 254, 4, 0, 57250, 60869, 2020-11-04 08:10:08, 3.564705882352941, 51.3866495, -0.4079443, 
1604477468, 96, 20, 513868411, -4081312, -22, 17, 9, 5, 0, 39164, 49487, 2020-11-04 08:11:08, 3.564705882352941, 51.3868411, -0.4081312, 
1604477532, 95, 19, 513870254, -4078666, 68, 6, 15, 4, 5, 56028, 81531, 2020-11-04 08:12:12, 3.5588235294117645, 51.3870254, -0.4078666, 
1604477588, 96, 20, 513867897, -4079576, -6, 4, 235, 5, 0, 37732, 37566, 2020-11-04 08:13:08, 3.564705882352941, 51.3867897, -0.4079576, 
1604477647, 96, 20, 513868212, -4080176, -4, 7, 0, 4, 0, 33887, 42204, 2020-11-04 08:14:07, 3.564705882352941, 51.3868212, -0.4080176, 
1604477709, 96, 19, 513869588, -4080494, 16, 8, 7, 4, 1, 60291, 73404, 2020-11-04 08:15:09, 3.564705882352941, 51.3869588, -0.4080494, 
1604477771, 96, 20, 513866764, -4079159, 42, 4, 247, 4, 4, 77505, 56421, 2020-11-04 08:16:11, 3.564705882352941, 51.3866764, -0.4079159, 
1604477830, 96, 19, 513871146, -4080225, 34, 5, 0, 5, 3, 47461, 46267, 2020-11-04 08:17:10, 3.564705882352941, 51.3871146, -0.4080225, 
1604477888, 96, 20, 513871453, -4081141, 28, 11, 3, 5, 0, 43947, 42325, 2020-11-04 08:18:08, 3.564705882352941, 51.3871453, -0.4081141, 
1604477963, 96, 19, 513870351, -4080749, 25, 12, 7, 4, 16, 62630, 72088, 2020-11-04 08:19:23, 3.564705882352941, 51.3870351, -0.4080749, 
1604478027, 95, 20, 513863560, -4083240, -86, 1, 15, 4, 20, 58431, 79847, 2020-11-04 08:20:27, 3.5588235294117645, 51.386356, -0.408324, 
1604478079, 95, 20, 513874078, -4080620, 83, 3, 3, 5, 12, 61039, 61861, 2020-11-04 08:21:19, 3.5588235294117645, 51.3874078, -0.408062, 
1604478129, 96, 20, 513866352, -4078903, -1, 7, 203, 4, 1, 57631, 52479, 2020-11-04 08:22:09, 3.564705882352941, 51.3866352, -0.4078903, 
1604478190, 96, 20, 513867286, -4080537, 5, 7, 11, 5, 2, 48297, 52628, 2020-11-04 08:23:10, 3.564705882352941, 51.3867286, -0.4080537, 
1604478252, 95, 20, 513869423, -4081531, 0, 9, 10, 4, 5, 61435, 66523, 2020-11-04 08:24:12, 3.5588235294117645, 51.3869423, -0.4081531, 
1604478334, 96, 20, 513868545, -4080049, 22, 0, 21, 4, 27, 36383, 77068, 2020-11-04 08:25:34, 3.564705882352941, 51.3868545, -0.4080049, 
1604478368, 95, 20, 513867967, -4080493, -4, 0, 11, 4, 1, 35982, 92261, 2020-11-04 08:26:08, 3.5588235294117645, 51.3867967, -0.4080493, 
1604478428, 95, 20, 513868776, -4079749, 21, 1, 19, 5, 1, 19423, 47032, 2020-11-04 08:27:08, 3.5588235294117645, 51.3868776, -0.4079749, 
1604478488, 95, 20, 513868646, -4080222, 13, 4, 29, 5, 1, 21039, 53106, 2020-11-04 08:28:08, 3.5588235294117645, 51.3868646, -0.4080222, 
1604478548, 96, 20, 513867886, -4080906, 13, 1, 16, 5, 1, 29490, 76223, 2020-11-04 08:29:08, 3.564705882352941, 51.3867886, -0.4080906, 
1604478608, 95, 20, 513868712, -4080620, 15, 3, 31, 6, 1, 26365, 63338, 2020-11-04 08:30:08, 3.5588235294117645, 51.3868712, -0.408062, 
1604478671, 95, 20, 513868289, -4080484, 3, 0, 0, 5, 4, 30399, 73716, 2020-11-04 08:31:11, 3.5588235294117645, 51.3868289, -0.4080484, 
1604478730, 95, 20, 513868918, -4079642, 46, 2, 22, 5, 3, 25805, 74803, 2020-11-04 08:32:10, 3.5588235294117645, 51.3868918, -0.4079642, 
1604478788, 96, 20, 513867739, -4080811, 8, 1, 21, 5, 1, 32078, 89518, 2020-11-04 08:33:08, 3.564705882352941, 51.3867739, -0.4080811, 
1604478851, 95, 20, 513869123, -4079770, 69, 1, 0, 5, 4, 28268, 58320, 2020-11-04 08:34:11, 3.5588235294117645, 51.3869123, -0.407977, 
1604478911, 96, 20, 513866816, -4081609, -24, 9, 32, 4, 4, 45562, 73913, 2020-11-04 08:35:11, 3.564705882352941, 51.3866816, -0.4081609, 
1604478968, 95, 20, 513868114, -4080500, 1, 7, 0, 5, 1, 40981, 61853, 2020-11-04 08:36:08, 3.5588235294117645, 51.3868114, -0.40805, 
1604479029, 95, 20, 513868313, -4079496, 8, 9, 0, 4, 1, 41221, 55505, 2020-11-04 08:37:09, 3.5588235294117645, 51.3868313, -0.4079496, 
1604479091, 95, 20, 513869306, -4079783, 11, 9, 30, 6, 4, 38900, 58602, 2020-11-04 08:38:11, 3.5588235294117645, 51.3869306, -0.4079783, 
1604479157, 95, 20, 513865025, -4084159, -63, 16, 33, 5, 10, 40022, 83734, 2020-11-04 08:39:17, 3.5588235294117645, 51.3865025, -0.4084159, 
1604479215, 95, 20, 513868923, -4079442, 53, 2, 34, 5, 8, 29589, 74810, 2020-11-04 08:40:15, 3.5588235294117645, 51.3868923, -0.4079442, 
1604479270, 95, 20, 513865665, -4083201, -14, 6, 32, 5, 3, 53630, 67023, 2020-11-04 08:41:10, 3.5588235294117645, 51.3865665, -0.4083201, 
1604479329, 95, 20, 513868598, -4078883, 67, 1, 32, 5, 2, 43075, 48463, 2020-11-04 08:42:09, 3.5588235294117645, 51.3868598, -0.4078883, 
1604479397, 95, 21, 513871490, -4077411, 6, 5, 45, 5, 10, 60205, 47318, 2020-11-04 08:43:17, 3.5588235294117645, 51.387149, -0.4077411, 
1604479454, 95, 21, 513866752, -4082896, 18, 10, 34, 6, 7, 37017, 62485, 2020-11-04 08:44:14, 3.5588235294117645, 51.3866752, -0.4082896, 
1604479515, 95, 21, 513871378, -4077179, 30, 5, 19, 5, 8, 66537, 56026, 2020-11-04 08:45:15, 3.5588235294117645, 51.3871378, -0.4077179, 
1604479577, 95, 21, 513868557, -4080219, -14, 2, 231, 6, 10, 52672, 37043, 2020-11-04 08:46:17, 3.5588235294117645, 51.3868557, -0.4080219, 
1604479639, 95, 20, 513867398, -4081388, -12, 4, 23, 5, 12, 67804, 37844, 2020-11-04 08:47:19, 3.5588235294117645, 51.3867398, -0.4081388, 
1604479694, 95, 21, 513865639, -4083078, -33, 8, 37, 4, 7, 85841, 49311, 2020-11-04 08:48:14, 3.5588235294117645, 51.3865639, -0.4083078, 
1604479753, 95, 21, 513869059, -4079519, 12, 3, 0, 5, 6, 70549, 47894, 2020-11-04 08:49:13, 3.5588235294117645, 51.3869059, -0.4079519, 
1604479826, 95, 21, 513871151, -4076944, -30, 9, 0, 5, 19, 82459, 56570, 2020-11-04 08:50:26, 3.5588235294117645, 51.3871151, -0.4076944, 
1604479872, 95, 21, 513870651, -4076716, 46, 5, 20, 5, 5, 64104, 59378, 2020-11-04 08:51:12, 3.5588235294117645, 51.3870651, -0.4076716, 
1604479931, 95, 20, 513871134, -4077624, 8, 14, 34, 5, 4, 64940, 56460, 2020-11-04 08:52:11, 3.5588235294117645, 51.3871134, -0.4077624, 
1604479998, 95, 21, 513871560, -4076495, 3, 12, 14, 4, 11, 67218, 66067, 2020-11-04 08:53:18, 3.5588235294117645, 51.387156, -0.4076495, 
